,make,model,modelTypeName,color,driveType,price,totalOwners,kilometers,seats,power,batteryCapacity,electricRange,isSuv,metallicColor,airconditioning,parking_sensors,satellite_navigator,cruise_control_adaptive,parking_camera_simple_camera,seat_heaters,driving_assistant,alloy_wheels,electric_mirrors,lane_departure_warning_system,electrically_operated_tailgate,leather_upholstery,emergency_brake_assist,collision_avoidance_system,cruise_control_traditional,parking_assistant,tow_bar,electric_seats_with_memory,heated_steering_wheel,sunroof,sun_hatch_with_panorama,adaptive_headlights,sport_seats,fuel_battery_powered_heater,parking_camera_360-degree_camera,battery_preheating,electric_seats_without_memory,air_suspension,curve_lights,head_up_display,"sport_base,"
93,tesla,model s,Long Range Raven AWD FSD Autopilot PANORAMA (MY21) *SYKSYN SÄHKÖISIMMÄT X-EDUT!*,white,4wd,57790.0,1,109000.0,5,,0.0,,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
94,porsche,taycan,"4S Performance Battery Plus - Adapt.vakionopeudensäädin, Matrix, Bose, Huippuvarusteet!",white,4wd,94800.0,1,52000.0,5,,79.2,,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
95,tesla,model y,Long Range Dual Motor AWD | EDULLINEN!| Musta | 2renkaat vanteineen | Premium sound | Panorama | Pinnoitettu!,black,4wd,50990.0,1,42500.0,5,,78.1,,True,False,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
96,nissan,leaf,"Acenta MY20 40 kWh 6,6 kW Charger ** ALV / 1.om / Kaistavahti / LED / Bluetooth / ACC / BLIS / P.kamera **",red,fwd,21300.0,1,20000.0,5,110.0,40.0,285.0,False,False,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
97,peugeot,e-208,Allure 50 kWh 136 // Digimittaristo / Vakionopeudensäädin / Parkkitutkat + Kamera //,black,fwd,23870.0,1,48000.0,5,,50.0,,False,False,True,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98,audi,e-tron,"Sportback S line 50 quattro - Huippuvarusteet, HUD, Adaptiivinen vakionopeudensäädin - Ilmainen kotiintoimitus!",other,4wd,51800.0,1,18000.0,5,4.0,95.0,350.0,True,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
99,audi,e-tron,55 quattro - AUTO TULOSSA!! - J. autoturva - Ilmainen kotiintoimitus!,other,4wd,51800.0,1,32000.0,5,4.0,95.0,417.0,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,tesla,model y,"Long Range Dual Motor AWD - FSD, Peruutuskamera, Navi, LED - Ilmainen kotiintoimitus!",other,4wd,48400.0,1,56000.0,5,258.0,78.1,533.0,True,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,volkswagen,id4,"Pro Performance 1ST 150 kW, akku 77 kWh / Vetokoukku / Lämpöpumppu / LED / Peruutuskamera /",other,rwd,42790.0,1,15000.0,5,150.0,77.0,,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,hyundai,kona,electric 64 kWh 204 hv Comfort MY21 ** Digimittari / Adapt.vakkari / Navi / Kaistallapitoavustin / P-kamera **,blue,fwd,32800.0,1,28000.0,5,150.0,64.0,484.0,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3,audi,e-tron,Huippuvarusteilla! Vaihto ja rahoitus! OVH 119000€,gray,4wd,64999.0,1,44500.0,5,300.0,95.0,369.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True
4,tesla,model 3,Performance Dual Motor AWD PANORAMA (MY21) *SYKSYN SÄHKÖISIMMÄT X-EDUT!*,red,4wd,45690.0,1,79000.0,5,,78.75,,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
5,tesla,model y,Long-Range Dual Motor AWD * VETOKOUKKU / TALVIPAKETTI / 2 X RENKAAT / AUTOPILOTTI / PANORAAMA / PREMIUM SOUND *,black,4wd,49970.0,1,37000.0,5,,78.1,,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False
6,tesla,model y,"Long Range - RAHOITUSKORKO 4,99% - Lämmitettävä ohjauspyörä / Vetokoukku / 2xrenkaat / Lämpöpumppu / Sähköinen takakonti",gray,4wd,49870.0,1,57000.0,5,258.0,78.1,,True,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
7,nissan,leaf,e+ N-Connecta MY20 62 kWh  / Suomi-auto / 1-omisteinen / LED-ajovalot / Isommalla akustolla!!,gray,fwd,23890.0,1,106000.0,5,,62.0,,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8,audi,e-tron,"Sportback S, Head Up, Koukku, Night Vision, B&O 3D, Black Optic",gray,4wd,92800.0,1,37000.0,5,370.0,95.0,,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,True,True,True,True
9,nissan,leaf,N-Connecta  40 kWh / 1-Omisteinen Suomi-Auto / Keyless / 360-Kamera / Led / Navi /,white,fwd,24200.0,1,39000.0,5,,40.0,285.0,False,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10,porsche,taycan,Turbo // 18-Ist / Innodrive / Bose / Sport Chrono Plus / PDLS+ / Keyless / Lämpöpumppu,gray,4wd,119800.0,1,30000.0,4,500.0,93.4,450.0,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11,opel,mokka,Ultimate 136 automaatti 50 kWh ** JÄÄTÄVÄT VARUSTEET  **,green,fwd,30930.0,1,23000.0,5,,50.0,,False,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12,tesla,model 3,Long Range AWD Refresh // Suomi-auto / 2x Aero-vanteet / Kamux Kasko alk. 499€/vuosi / Premium Audio // ,white,4wd,42990.0,1,62000.0,5,258.0,78.75,518.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,skoda,enyaq,"80 iV - Crystal LED, Kaistavahti, Adapt. vak, Nahat yms. - J. autoturva - Ilmainen kotiintoimitus!",other,rwd,47480.0,1,14000.0,5,150.0,82.0,526.0,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,skoda,enyaq,60 Launch Edition iV // Vetokoukku / Adapt. vakkari / Panorama / Sähkötoiminen takaluukku / TAKUU! *** Hedin Certified T,white,rwd,43990.0,1,30000.0,5,,62.0,390.0,True,False,True,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
15,kia,e-soul,,blue,fwd,35000.0,2,21300.0,5,204.0,67.5,450.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,True,False
16,nissan,leaf,"Acenta MY21 40 kWh 6,6 kW Charger - Peruutuskamera, Keyless Go, Adapt.vakkari, Navi, Lämmitettävä ohjauspyörä",black,fwd,20890.0,1,32000.0,5,110.0,40.0,285.0,False,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,mazda,mx-30,"35,5 kWh e-Skyactiv First Edition - HUD, adaptiivinen vakionopeudensäädin, kuljettajan sähkötoiminen istuin, Adaptiivise",gray,fwd,24500.0,1,25000.0,5,105.0,35.5,200.0,True,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
18,mercedes-benz,eqc,"400 4Matic - 4,69% korko ja 1000€ S-bonusostokirjaus! Etu 30.09.saakka!",black,4wd,55900.0,1,21000.0,5,300.0,80.0,,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
19,hyundai,ioniq electric,"38.3 kWh Style - Lasikattoluukku, Infinity Audio, LED-ajovalot, Adaptiivinen vakionopeudensäädin, Ilmalämpöpumppu, TULOS",white,fwd,28900.0,1,21000.0,5,100.0,38.3,294.0,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
20,volkswagen,e-up!,Style 61kW automaatti,white,fwd,18490.0,1,31000.0,4,61.0,36.8,280.0,False,False,True,False,False,False,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,ford,mustang mach-e,75kWh RWD * Suomi-auto * Kahdet renkaat * Takuu 12/26 asti *,black,rwd,43750.0,1,18000.0,5,,75.0,440.0,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
22,fiat,500e,500e Icon HB 118hv 42kWh ** HUIPPUTYYLIKÄS 500e! / KEYLESS / 2X RENKAAT / NAVI **,gray,fwd,23990.0,1,28500.0,4,87.0,42.0,320.0,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,ford,mustang mach-e,75kWh 269hv AWD 5-ov ** Lasikatto | B&O | 360 kamerat | Teknologiapaketti 2 | Sähköpenkit | BLIS | Adapt.Cruise,gray,4wd,49980.0,1,36000.0,5,,75.0,400.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True
24,hyundai,ioniq 5,,white,4wd,48900.0,2,46500.0,5,305.0,77.4,,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,True,True,False,False,False,True,False
25,hyundai,ioniq 5,73 kWh 217 hv Style ** ACC / Ilmalämpöpumppu / Navi / Kamera / Sähköpenkki / BLIS / Kaistavahti  **,blue,rwd,37900.0,1,110000.0,5,160.0,77.4,480.0,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
26,tesla,model y,Long Range AWD *Hieno Suomi-auto * Autopilot * ,red,4wd,49740.0,1,66000.0,5,258.0,78.1,531.0,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False
27,porsche,taycan,"Base 350 kW, *Porsche Approved* #Performance Battery Plus / Hierovat etuistuimet / Lämpöpumppu",other,rwd,91800.0,1,18000.0,4,350.0,93.4,484.0,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
28,skoda,enyaq,"*Kiinteä korkotarjous 3,99%!* iV 60 180hv * Koukku / Merkkihuollettu / Matrix LED / Kaistavahti / Navi / Keyless / P.kam",blue,rwd,39800.0,1,42882.0,5,132.0,62.0,407.0,False,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,porsche,taycan,4S  Sport Design / InnoDrive / Burmester /  18 suunt. Ist / Sport Chrono Plus / Keyless / Lämpöpump.,other,4wd,96800.0,1,44000.0,4,390.0,79.2,408.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,True,False,False
30,volkswagen,id4,"Pro Performance 1ST 150 kW, akku 77 kWh*Adapt.cruise, ILP, Navi, Design, Koukku, Kamera, Suomi-auto*",blue,rwd,43390.0,1,32000.0,5,150.0,77.0,524.0,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,volkswagen,id4,Pro Performance 1st Edition 150kW 77kWh | ADA.VAKKARI | P-KAMERA | RATIN LÄMMITIN,white,rwd,41990.0,1,18000.0,5,150.0,77.0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,volvo,xc40,P8 AWD R-Design aut,green,4wd,52880.0,1,29000.0,5,300.0,0.0,,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,tesla,model 3,Standard Range Plus // 2x renkaat / Autopilot / Heti ajoon //,white,rwd,35900.0,1,68000.0,5,211.0,54.5,448.0,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
34,tesla,model 3,"*Kiinteä korkotarjous 3,99%!* Long Range Refresh Dual Motor 78kw **  Autopilot / Lasikatto / 270-Kamera / Sentry ** - *N",white,4wd,40850.0,1,83145.0,5,258.0,78.75,,False,False,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
35,volkswagen,id4,"Pro Performance 1ST 150 kW, akku 77 kWh - ILP, Koukku, CCS - Ilmainen kotiintoimitus!",white,rwd,41480.0,1,44000.0,5,150.0,77.0,524.0,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,peugeot,e-2008,"Allure 50 kWh 136 *Drive Assist, Safety Plus, ACC*",blue,fwd,25490.0,1,59500.0,5,4.0,50.0,,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,bmw,ix3,G08 Charged Impressive  Driving Assistant Plus / Harman/Kardon / Keyless / Hud / Sähk.Koukku / Navi,black,rwd,54800.0,1,37000.0,5,210.0,80.0,458.0,True,False,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,True,True,True,False,False,True,True,True,False,True,False,False,False,False,True,True
38,volkswagen,id4,"1ST Max 150kW, 77 kWh **Koukku, Panorama, DCC, HUD, 360Kamera**",gray,rwd,45400.0,1,55000.0,5,150.0,82.0,524.0,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False
39,seat,mii electric,,blue,fwd,16000.0,2,35000.0,4,61.0,36.8,260.0,False,True,True,True,False,False,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
40,volkswagen,up!,e-up! // Peruutuskamera / Bluetooth / Tunnelmavalaistus / Automaatti-ilmastointi //,white,fwd,18880.0,1,30000.0,4,61.0,36.8,,False,False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,nissan,leaf,(NW):e+ Acenta MY21 62 kWh FI **  Alv / Adapt vakkari / Lämpöpumppu / Kamera / Navi / Blis ** **** LänsiAuto Safe -sopim,red,fwd,26400.0,1,38000.0,5,5.0,62.0,,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
